INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (1,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (271,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (272,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (273,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (274,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (275,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (276,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (277,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (278,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (279,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (280,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (281,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (282,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (283,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (284,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (285,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (286,17,125000);
